# x_m,y_m,v_mps,kappa
# optimization: {"dynamic_validation": false, "effective_margin_m": [0.03728659204552065, 0.214485821643566], "elapsed_s": 267.22774540202226, "export_audit": {"max_axle_friction_ratio": 1.0000000000000082, "maximum_steering_rad": 0.33882085323190164, "minimum_body_clearance_above_reserve_m": 0.002766721944067685, "normalized_physical_violation": 8.215650382226158e-15, "samples": 2160}, "export_relative_time_change": 0.003308593632277015, "exported_time_s": 6.978163140427508, "geometry_discretization_reserve_m": 0.003, "global_optimum_proven": false, "kkt_stationarity": 8.40271868013387e-06, "mesh_checks": [{"dense_normalized_violation": 0.019417143391516484, "dense_time_relative_change": 4.592927090963659e-05, "iterations": 186, "samples": 368, "time_s": 6.95114891988296}, {"dense_normalized_violation": 0.015684555735077585, "dense_time_relative_change": 2.215020624866369e-05, "iterations": 44, "samples": 407, "time_s": 6.954733368411144}, {"dense_normalized_violation": 0.0027926370502104753, "dense_time_relative_change": 1.455140069094873e-05, "iterations": 44, "samples": 434, "time_s": 6.95520190369207}, {"dense_normalized_violation": 8.748488061336106e-05, "dense_time_relative_change": 1.42978268326e-05, "iterations": 47, "samples": 454, "time_s": 6.95524937214508}, {"dense_normalized_violation": 9.19741443628661e-07, "dense_time_relative_change": 1.4285520417603759e-05, "iterations": 44, "samples": 456, "time_s": 6.955250730266575}], "model": "periodic-quasisteady-axle-nlp-v1", "normalized_constraint_violation": 9.393790798110243e-10, "objective": "integral(norm(dxy/dphase)/speed, phase=0..1)", "path_control_mesh_convergence_tested": false, "path_controls": 92, "requested_margin_m": 0.4, "solved_time_s": 6.955151370890258, "solver_message": "Optimization terminated successfully", "status": "converged"}
4.522435349439286156e+00,3.615328686785049150e+00,4.489206026983864284e+00,3.084283634867637791e-01
4.527575942680422294e+00,3.580794691585436063e+00,4.452714344899130872e+00,3.176663949119980512e-01
4.533099225501401541e+00,3.546319898425813300e+00,4.415907081819788971e+00,3.267683171244498141e-01
4.539015458377574141e+00,3.511910388899770030e+00,4.378782172260201833e+00,3.357092172924803775e-01
4.545334597810958499e+00,3.477572571139412538e+00,4.341337818369081170e+00,3.444631074501367518e-01
4.552066257116657688e+00,3.443313171768696890e+00,4.303422542421293073e+00,3.530030737952318254e-01
4.559219635104515334e+00,3.409139370032435501e+00,4.265485125022225432e+00,3.626180256708710914e-01
4.566805061777382768e+00,3.375059005008518742e+00,4.240468369964697004e+00,3.776594733936838866e-01
4.574839190853649207e+00,3.341081631067974733e+00,4.215636970488602309e+00,3.940551408089902341e-01
4.583340015787629618e+00,3.307218001200228574e+00,4.190676485957665065e+00,4.102624811309308894e-01
4.592325029664010572e+00,3.273479572971243368e+00,4.165587884500488336e+00,4.262309929489689342e-01
4.601811140055292348e+00,3.239878504632649481e+00,4.140372739763061638e+00,4.419048224314696127e-01
4.611814578604066739e+00,3.206427639879307456e+00,4.115033255482035912e+00,4.572230064114081172e-01
4.622350641498139012e+00,3.173140987606647645e+00,4.089572673715091256e+00,4.721200017301094287e-01
4.633433786153588585e+00,3.140032982067637146e+00,4.063994762627553214e+00,4.865264479792377195e-01
4.645077721949691707e+00,3.107117952173394038e+00,4.038303438855606942e+00,5.003699993540684510e-01
4.657294942595838094e+00,3.074411192630041700e+00,4.012503636855534239e+00,5.135762883596930450e-01
4.670096766114988363e+00,3.041928442555959400e+00,3.986600958834043418e+00,5.263672124607521319e-01
4.683493581535056016e+00,3.009685927037490050e+00,3.973198519291551101e+00,5.411094531678782849e-01
4.697496689052487184e+00,2.977703241500623488e+00,3.964170950659668513e+00,5.565464382069073013e-01
4.712118286267530820e+00,2.945999310755871292e+00,3.943477821559911334e+00,5.711743777370994479e-01
4.727369400519496168e+00,2.914592781645645836e+00,3.924166041973456753e+00,5.848858517884913955e-01
4.743259040606829124e+00,2.883503454904015495e+00,3.906143662547572948e+00,5.975879186740618021e-01
4.759794497807575908e+00,2.852751233059288793e+00,3.889287018559278941e+00,6.091900103532806865e-01
4.776978286203946489e+00,2.822361121781381765e+00,3.873440335087362740e+00,6.196075729090232409e-01
4.794815973112849683e+00,2.792348880546771994e+00,3.858405333282452609e+00,6.287637397456472543e-01
4.813309198760403085e+00,2.762733784485746469e+00,3.843947273631667105e+00,6.365917692494220681e-01
4.832456237844082736e+00,2.733536750911769619e+00,3.829794733073294655e+00,6.430360357151775341e-01
4.852251562685771624e+00,2.704780298851956477e+00,3.815643113044360657e+00,6.480536109428473024e-01
4.872694385253041105e+00,2.676476314026829062e+00,3.815643113044360657e+00,6.500097318356746756e-01
4.893775373869340584e+00,2.648642090550253236e+00,3.815643113044360657e+00,6.469602276842580935e-01
4.915476570377158794e+00,2.621295006800275829e+00,3.816554412955011522e+00,6.444637954381688960e-01
4.937790495443193706e+00,2.594439572448761222e+00,3.818106980922893356e+00,6.434676157550887066e-01
4.960700525800251448e+00,2.568094010145409278e+00,3.819540015442244751e+00,6.438633942573811497e-01
4.984197031802271027e+00,2.542270010363235855e+00,3.809307218965754860e+00,6.455559233869166968e-01
5.008271238395528790e+00,2.516980407092050065e+00,3.794122628381213502e+00,6.484601548819398653e-01
5.032909086272201904e+00,2.492245030886434787e+00,3.778423893203909145e+00,6.524992502655929671e-01
5.058107019798011805e+00,2.468074442446790417e+00,3.762390113593917285e+00,6.576018642140546433e-01
5.083850102978559882e+00,2.444491582478442560e+00,3.746287585843135481e+00,6.637013171781461773e-01
5.110135166049439626e+00,2.421509391289317303e+00,3.730382415122490247e+00,6.707325540844902845e-01
5.136949356470496220e+00,2.399150529924862774e+00,3.714860320975993169e+00,6.786320161411231178e-01
5.164287159824437090e+00,2.377432105632165893e+00,3.714860320975993169e+00,6.857702288802705048e-01
5.192136230994519153e+00,2.356375069224396768e+00,3.714860320975993169e+00,6.758414566232958665e-01
5.220475322484181113e+00,2.335980318488006358e+00,3.717688168009078531e+00,6.568541185664779070e-01
5.249274306889969210e+00,2.316241055554542960e+00,3.725192545763345464e+00,6.408775613288587580e-01
5.278507833514794356e+00,2.297151036017365922e+00,3.735856376631432774e+00,6.280104920024033310e-01
5.308153171384272895e+00,2.278706391077387927e+00,3.732869627274927993e+00,6.181911952650406272e-01
5.338189291145559956e+00,2.260906104399381444e+00,3.724382898112663653e+00,6.114063492753698537e-01
5.368598945673626055e+00,2.243750785017775584e+00,3.715844960604267833e+00,6.076956301750892075e-01
5.399365795560226111e+00,2.227244478065068201e+00,3.707244644676770395e+00,6.071581077373128243e-01
5.430474281461879826e+00,2.211394735988752913e+00,3.698570264312806444e+00,6.099616158021780032e-01
5.461916476934702835e+00,2.196209506987939264e+00,3.689807493083438583e+00,6.163548638052117612e-01
5.493670227145143414e+00,2.181707961057168799e+00,3.679146090220018817e+00,6.266876363199672673e-01
5.525745450815278126e+00,2.167899562859044504e+00,3.653019388434537440e+00,6.414334353094269803e-01
5.558114869300044170e+00,2.154815812308087164e+00,3.628620592321730953e+00,6.622737128143028063e-01
5.590772543063081024e+00,2.142486008270623632e+00,3.607009640937265171e+00,6.882065031278504774e-01
5.623727030878654887e+00,2.130940877552200075e+00,3.587998954571066434e+00,7.112949290135249791e-01
5.656953490655339145e+00,2.120219160987324436e+00,3.570978170913365002e+00,7.295846220077660815e-01
5.690440425324886142e+00,2.110347724841671102e+00,3.555029403103414420e+00,7.422987098955862173e-01
5.724172003720767066e+00,2.101347315505420532e+00,3.555029403103414420e+00,7.488405301641696266e-01
5.758129575867267036e+00,2.093231256517192218e+00,3.555013719617035939e+00,7.488471393847685453e-01
5.792286576922737851e+00,2.086005950930944763e+00,3.555013719617035939e+00,7.422287805821476958e-01
5.826618944429194258e+00,2.079668183100438661e+00,3.556845960937507822e+00,7.291806465091118516e-01
5.861102468726780756e+00,2.074206275372938446e+00,3.561886830331187692e+00,7.101644607080797034e-01
5.895713410736006743e+00,2.069600660607731957e+00,3.571004349095492358e+00,6.858673011276689158e-01
5.930419056624376850e+00,2.065825708600054877e+00,3.567747229172971046e+00,6.574376365231660024e-01
5.965203866055875714e+00,2.062848117010581017e+00,3.576105166287130821e+00,6.319708442698903639e-01
6.000050420762177872e+00,2.060638437250529531e+00,3.598020200605717811e+00,6.131378881795898073e-01
6.034935300833709881e+00,2.059175270031557758e+00,3.619605623761239954e+00,5.975927528511266740e-01
6.069839383288032408e+00,2.058440304139538046e+00,3.640888481451117542e+00,5.848879343169691714e-01
6.104755743765825748e+00,2.058418221865737863e+00,3.661900334703344306e+00,5.747695150143793397e-01
6.139663302915899123e+00,2.059096775196811002e+00,3.682661720841855058e+00,5.670318312345458134e-01
6.174550120952617682e+00,2.060466218896997770e+00,3.703196681519551170e+00,5.615111354582431602e-01
6.209406626333895396e+00,2.062519525089010930e+00,3.723528894652532895e+00,5.580790470257903646e-01
6.244212003862526394e+00,2.065251239896027879e+00,3.743674089864077459e+00,5.566380576711273953e-01
6.278960640532533333e+00,2.068659114557029444e+00,3.763655695925648637e+00,5.571182299113590641e-01
6.313635279366334174e+00,2.072742097036250009e+00,3.783489496117957263e+00,5.594742090734526885e-01
6.348223960603216476e+00,2.077501648958785196e+00,3.803193646344593670e+00,5.635690785465203856e-01
6.382712182399310485e+00,2.082940821638671114e+00,3.822784298074531240e+00,5.627789454540218506e-01
6.417086808654070218e+00,2.089056562862535049e+00,3.842274312032222028e+00,5.530441027954335897e-01
6.451336550205708953e+00,2.095834798709762747e+00,3.861671686117458702e+00,5.433857943590100215e-01
6.485452382768223778e+00,2.103261756443620012e+00,3.880985168619454750e+00,5.346593491657213315e-01
6.519422833538081719e+00,2.111324054360907088e+00,3.900222128310723235e+00,5.268701647019231604e-01
6.553239891458271238e+00,2.120010029256782502e+00,3.919391953118174232e+00,5.200260576946934554e-01
6.586893506961908784e+00,2.129308501347709104e+00,3.938502992021533977e+00,5.141378869440735855e-01
6.620373984348146834e+00,2.139209317367551488e+00,3.957563968491322193e+00,5.092205006914598542e-01
6.653674976018215226e+00,2.149704379844845192e+00,3.976585760205734843e+00,5.052938503132258230e-01
6.686783095584284631e+00,2.160784430642479048e+00,3.995575541255058205e+00,5.023835973937020860e-01
6.719694487046767861e+00,2.172444443823482452e+00,4.014546345111372538e+00,5.005226459724104737e-01
6.752395970541030579e+00,2.184677390194412094e+00,4.033506340726805917e+00,4.997519756350516373e-01
6.784876892173421048e+00,2.197478183318139155e+00,4.052465712462208103e+00,4.990429738994565101e-01
6.817134073000025829e+00,2.210844704911850922e+00,4.071437940158158852e+00,4.945673742440452880e-01
6.849152717820229164e+00,2.224764958284241256e+00,4.090422671179372749e+00,4.890102092684087687e-01
6.880927936175615933e+00,2.239229307546395820e+00,4.109423590831071671e+00,4.835036064476495032e-01
6.912458338805674174e+00,2.254229831753654878e+00,4.128446763919998652e+00,4.780771871511724780e-01
6.943731726731464882e+00,2.269753452973442442e+00,4.147492006756085203e+00,4.727602498257967856e-01
6.974742626725241479e+00,2.285790086788938691e+00,4.166563435458428444e+00,4.675817994489643303e-01
7.005490908595614741e+00,2.302332601201463991e+00,4.185668831414210977e+00,4.625705977338236963e-01
7.035968036317783003e+00,2.319369572481306374e+00,4.204811180007970606e+00,4.577556451066065457e-01
7.066167574732080681e+00,2.336890635106776415e+00,4.223995139629411533e+00,4.531666200676250922e-01
7.096084948112419077e+00,2.354886584549940487e+00,4.243227004284737092e+00,4.488337026932959772e-01
7.125716767266277785e+00,2.373349184731051054e+00,4.262514392741730163e+00,4.448031127159770004e-01
7.155061277680057508e+00,2.392271655407034459e+00,4.281210810629093366e+00,4.423312095955897472e-01
7.184109015135717868e+00,2.411644372185068441e+00,4.298308284635162124e+00,4.417989337416084461e-01
7.212853881810735501e+00,2.431462433669366874e+00,4.315466711199563932e+00,4.406104908010796128e-01
7.241290171918756791e+00,2.451720115556765389e+00,4.332679436707152831e+00,4.384738961358114473e-01
7.269412890628450974e+00,2.472410646854810157e+00,4.349939540001518168e+00,4.353699338067701929e-01
7.297217849919780619e+00,2.493526244442614281e+00,4.367216918143452808e+00,4.312874822378209294e-01
7.324701753634436763e+00,2.515058158066716842e+00,4.384559448810503746e+00,4.262238277666692832e-01
7.351862270357310436e+00,2.536996724768386446e+00,4.401932015650666941e+00,4.201847866858805514e-01
7.378698093107314726e+00,2.559331431539276558e+00,4.419308947743509464e+00,4.131846305898148608e-01
7.405208985176437331e+00,2.582050984847406916e+00,4.436696523699517059e+00,4.052458183304186168e-01
7.431395811819825781e+00,2.605143385569290704e+00,4.454087345128360909e+00,3.965147154025213116e-01
7.457260475730933535e+00,2.628596124674139389e+00,4.472749731780575111e+00,3.906543696963059031e-01
7.482802870508938220e+00,2.652399464633157677e+00,4.493047042358462306e+00,3.885617429284448088e-01
7.508019983275536546e+00,2.676547110934459184e+00,4.513312596015502720e+00,3.861990800305796223e-01
7.532909188106367004e+00,2.701032560357324197e+00,4.533540238556689417e+00,3.833201902974940345e-01
7.557468454632062738e+00,2.725848891345023617e+00,4.553723882497397568e+00,3.799340740018904983e-01
7.581696361299687936e+00,2.750988798404177427e+00,4.573847126653634909e+00,3.760529261088443875e-01
7.605592103574460694e+00,2.776444628368357481e+00,4.593935319038260801e+00,3.716919597785218743e-01
7.629155497155932331e+00,2.802208418079684016e+00,4.613951506166112715e+00,3.668691853173266515e-01
7.652386976357010262e+00,2.828271933037301178e+00,4.633900529694531478e+00,3.616051507956231648e-01
7.675287587861859606e+00,2.854626706566001815e+00,4.653777009125344755e+00,3.559226515090669896e-01
7.697858980489474590e+00,2.881264079491031360e+00,4.673577487254320317e+00,3.503299979607749637e-01
7.720102914967600150e+00,2.908175588679321244e+00,4.695219572866211166e+00,3.464424085234594775e-01
7.742019715369913513e+00,2.935354190216266979e+00,4.716884387303864834e+00,3.430782859183527100e-01
7.763609397584001925e+00,2.962793371620580984e+00,4.738472007571999711e+00,3.397970370412937702e-01
7.784872035709407889e+00,2.990486759209391554e+00,4.759910891512194375e+00,3.366021147689423620e-01
7.805807752654397191e+00,3.018428118403021276e+00,4.781256689416399475e+00,3.334967275752722116e-01
7.826416711019254180e+00,3.046611353558028146e+00,4.802511405831413782e+00,3.304838609897360335e-01
7.846699104263322511e+00,3.075030507366077082e+00,4.823677087609037351e+00,3.275662988841293588e-01
7.866655148150500487e+00,3.103679759854086395e+00,4.844755821376743654e+00,3.247466446646486982e-01
7.886285072465507362e+00,3.132553427018970105e+00,4.865749731204339845e+00,3.220273421264326918e-01
7.905589112991235012e+00,3.161645959127898031e+00,4.886660976465162065e+00,3.194061684569154402e-01
7.924567506703931841e+00,3.190951933110687921e+00,4.907459362994936569e+00,3.168089589594645372e-01
7.943220622852067869e+00,3.220466096231117792e+00,4.928160111530593745e+00,3.141825977577811790e-01
7.961548883068068072e+00,3.250183126521207111e+00,4.948782128536343805e+00,3.115472893462719051e-01
7.979552808301401789e+00,3.280097749862798118e+00,4.969323040969033656e+00,3.089075614941638181e-01
7.997233045170989207e+00,3.310204799736589543e+00,4.989786880698233063e+00,3.062671838824874149e-01
8.014590331498212095e+00,3.340499176001201942e+00,5.010179595704799205e+00,3.036297766301060408e-01
8.031625490341795626e+00,3.370975847790758539e+00,5.030490819775028655e+00,3.009988106097853389e-01
8.048339424101778050e+00,3.401629856073335123e+00,5.050725669688107544e+00,2.983776073775569748e-01
8.064733108707098808e+00,3.432456315882411957e+00,5.070884773092164011e+00,2.957693398591114131e-01
8.080807587899981215e+00,3.463450418234516714e+00,5.090968803751673377e+00,2.931814091005619516e-01
8.096563959653071407e+00,3.494607427712909775e+00,5.110997912836765522e+00,2.909080566555513614e-01
8.112003067722801219e+00,3.525922872101519001e+00,5.130995574718964392e+00,2.889655252180114431e-01
8.127125418414324898e+00,3.557392421312023600e+00,5.150911348755117913e+00,2.867284975336190644e-01
8.141931949562598803e+00,3.589011726546328607e+00,5.170739616356784474e+00,2.841482974049293064e-01
8.156424055670214557e+00,3.620776346360656817e+00,5.190474932797983776e+00,2.812370554977954851e-01
8.170603567242435972e+00,3.652681742923954644e+00,5.210112030508526004e+00,2.780086796419692363e-01
8.184472739090526971e+00,3.684723301533559869e+00,5.229645835697552592e+00,2.744786733156256431e-01
8.198034236292562227e+00,3.716896350199364374e+00,5.249071483429080587e+00,2.706639368996873740e-01
8.211291118026824876e+00,3.749196179148666097e+00,5.268384331070894433e+00,2.665825568968114290e-01
8.224246819510334205e+00,3.781618060108721036e+00,5.287579970060395596e+00,2.622535878296649581e-01
8.236905132287725806e+00,3.814157265230705640e+00,5.306654235953066845e+00,2.580940414122090409e-01
8.249269749366874294e+00,3.846809308087693946e+00,5.328263221150722373e+00,2.557218885592016377e-01
8.261342344538890714e+00,3.879570447250032306e+00,5.349871496449871699e+00,2.539372367180576795e-01
8.273123995309470402e+00,3.912437314259423982e+00,5.371331656168833568e+00,2.521792401967488662e-01
8.284615796292778001e+00,3.945406609804928966e+00,5.392646843703693627e+00,2.504474356897208875e-01
8.295818854427322364e+00,3.978475092758623877e+00,5.413820048340769908e+00,2.487414752124725847e-01
8.306734287933046801e+00,4.011639579243750475e+00,5.434854115387677709e+00,2.470610010622665553e-01
8.317363225320280051e+00,4.044896941699811954e+00,5.455751755719516538e+00,2.454056469948779073e-01
8.327706804448714806e+00,4.078244107946725983e+00,5.476515554750674752e+00,2.437750394217311767e-01
8.337766171634500623e+00,4.111678060250095967e+00,5.497147980869176109e+00,2.421687984948854844e-01
8.347542480803548770e+00,4.145195834389340916e+00,5.517653065700957704e+00,2.405783832828004842e-01
8.357036905116446590e+00,4.178794526311562230e+00,5.538052834891589171e+00,2.383530924011227625e-01
8.366251407686169372e+00,4.212471109087949195e+00,5.558322740922942984e+00,2.351199725176058297e-01
8.375189156183378003e+00,4.246222230045045620e+00,5.578463813737131183e+00,2.320133275891078928e-01
8.383853219548505820e+00,4.280044688486584370e+00,5.598481794753954688e+00,2.291447638874555270e-01
8.392246424627600732e+00,4.313935433300550848e+00,5.618382259289975700e+00,2.265052833872030214e-01
8.400371363067797859e+00,4.347891550333571331e+00,5.638170627382321776e+00,2.240867613755442578e-01
8.408230397622713070e+00,4.381910250861885459e+00,5.657852174260926681e+00,2.218818953810693384e-01
8.415825667869686555e+00,4.415988861048761649e+00,5.677432040485878240e+00,2.198841597918050894e-01
8.423159095341194558e+00,4.450124812286321507e+00,5.696915241767726457e+00,2.180877660191087308e-01
8.430232388072518290e+00,4.484315632327393608e+00,5.716306678489591064e+00,2.164876276185259962e-01
8.437047044567421494e+00,4.518558937119601104e+00,5.735611144950599538e+00,2.150762778463745917e-01
8.443604350862029762e+00,4.552852369307715641e+00,5.755483234034589834e+00,2.136626001594302549e-01
8.449905603898578477e+00,4.587193515965175550e+00,5.776533658014555428e+00,2.120693918701584135e-01
8.455952421236473171e+00,4.621580418546479940e+00,5.797492071779052125e+00,2.104954000277368398e-01
8.461746362443346214e+00,4.656010872661267896e+00,5.818360045156339311e+00,2.089614506817354389e-01
8.467288959660429271e+00,4.690482720333059241e+00,5.839139136834239352e+00,2.074674822275007491e-01
8.472581716834529431e+00,4.724993848467388347e+00,5.859830894260959155e+00,2.060134206393595679e-01
8.477626109004619437e+00,4.759542187338172248e+00,5.880436853575403688e+00,2.045991814937025977e-01
8.482423581639286780e+00,4.794125709093341570e+00,5.900958539565587913e+00,2.032246718336602476e-01
8.486975550021510273e+00,4.828742426280733469e+00,5.921397465653899239e+00,2.018897926611146754e-01
8.491283392021040655e+00,4.863390335279746068e+00,5.941755101602373301e+00,2.005944414039871060e-01
8.495348447908455114e+00,4.898067400748362665e+00,5.962032866069561621e+00,1.993381856972048227e-01
8.499172065589103653e+00,4.932771956668460689e+00,5.982228827574297192e+00,1.980813836859326438e-01
8.502755581266255192e+00,4.967502147009831504e+00,6.002345601928266383e+00,1.967744054878377280e-01
8.506100409888114555e+00,5.002256167213540827e+00,6.022386919003643868e+00,1.954716427746061858e-01
8.509207974871211277e+00,5.037032236677123187e+00,6.042354674199446940e+00,1.941812092174658166e-01
8.512079698660860672e+00,5.071828607052514926e+00,6.062250580085325247e+00,1.929035062945505252e-01
8.514717001770007343e+00,5.106643561764990125e+00,6.082076174351654707e+00,1.916389145431374452e-01
8.517121298525717421e+00,5.141475364794803049e+00,6.101832626494499756e+00,1.903877953639703802e-01
8.519293995484478188e+00,5.176322219717379269e+00,6.121508049349611014e+00,1.891504877233454729e-01
8.521236516007585138e+00,5.211182697148724507e+00,6.141111847492556564e+00,1.879273106650815872e-01
8.522950264021282862e+00,5.246055203939622658e+00,6.160644793982380740e+00,1.867185630289785736e-01
8.524436637245800696e+00,5.280938176086610980e+00,6.180107663106734428e+00,1.855245359202573052e-01
8.525697026427499381e+00,5.315830077587012426e+00,6.199504904338080991e+00,1.843537292628240620e-01
8.526732804616910855e+00,5.350729400068454211e+00,6.218861717538351819e+00,1.832197027618921170e-01
8.527545310452154581e+00,5.385634670402616564e+00,6.238149022200138560e+00,1.820996025001477281e-01
8.528135872569764686e+00,5.420544241942784502e+00,6.257368400591104773e+00,1.809890253921265513e-01
8.528505824914924816e+00,5.455456828609583475e+00,6.276521474480925455e+00,1.798882784624228903e-01
8.528656494986071479e+00,5.490371086559747482e+00,6.295609680780879458e+00,1.787976516662243276e-01
8.528589205661244677e+00,5.525285642014305942e+00,6.314634293453576852e+00,1.777174219061741223e-01
8.528305275656911988e+00,5.560199145623665906e+00,6.333596459069465112e+00,1.766478525920265052e-01
8.527806018912752251e+00,5.595110272042373545e+00,6.352497202095126916e+00,1.755891935185457109e-01
8.527092744002427338e+00,5.630017719496530404e+00,6.371336290572665817e+00,1.745416833990320327e-01
8.526166759670953610e+00,5.664920002999680904e+00,6.390104434750822904e+00,1.735055465975827438e-01
8.525029360157290625e+00,5.699816026050199547e+00,6.408810051387984430e+00,1.724960419045552529e-01
8.523681815528060923e+00,5.734704593157603725e+00,6.427413665169065204e+00,1.715725586465072505e-01
8.522125298324398912e+00,5.769584499253029186e+00,6.445951678631985260e+00,1.706700900121599085e-01
8.520360961944152933e+00,5.804454558059751079e+00,6.464428381151114955e+00,1.697605377581591912e-01
8.518389974729359437e+00,5.839313602011036330e+00,6.482843900317392105e+00,1.688443397359901399e-01
8.516213523566607435e+00,5.874160416306680510e+00,6.501194422527676764e+00,1.679219468109017233e-01
8.513832821442942844e+00,5.908993649927405833e+00,6.519483603007262040e+00,1.669938007911341837e-01
8.511249061732572230e+00,5.943812457564211726e+00,6.537715791584591152e+00,1.660603357824948223e-01
8.508463465031008255e+00,5.978615754946178029e+00,6.555895028245349643e+00,1.651219764932011780e-01
8.505477262947149342e+00,6.013402478583641297e+00,6.574007831708580163e+00,1.641791423039480613e-01
8.502291697361775036e+00,6.048171585769087422e+00,6.592059081352886984e+00,1.632322447573296420e-01
8.498908019698353300e+00,6.082922054559267266e+00,6.610050224605261704e+00,1.614652013423429622e-01
8.495328526901046118e+00,6.117652545819771248e+00,6.601864326143365602e+00,1.495813382887384302e-01
8.491567692867320716e+00,6.152363949293586209e+00,6.579487239101897700e+00,1.309129887093858635e-01
8.487648230227696544e+00,6.187057891885793026e+00,6.557047039089965779e+00,1.121989121101403669e-01
8.483592878790306102e+00,6.221736295224665980e+00,6.534542324156577209e+00,9.356516256569148704e-02
8.479424253950533341e+00,6.256401329006179068e+00,6.511971507944411819e+00,7.500615780150322875e-02
8.475164860995228366e+00,6.291055334099351803e+00,6.489332866952889134e+00,5.651455977795644819e-02
8.470837125171136961e+00,6.325700645721711091e+00,6.466624654369315550e+00,3.808156848117435350e-02
8.466463318655589987e+00,6.360340251893637387e+00,6.443844665963512242e+00,1.969734773132170505e-02
8.462065683550834549e+00,6.394976897424852424e+00,6.420990824670834485e+00,1.351357292633099689e-03
8.457666410488974051e+00,6.429613364769801720e+00,6.398060996503858178e+00,-1.696720125230377282e-02
8.453287656671690797e+00,6.464252434984279816e+00,6.375053015583462823e+00,-3.521936485216704826e-02
8.448951507451178955e+00,6.498896811228867421e+00,6.349681919871428271e+00,-5.028889596739335999e-02
8.444676200983298742e+00,6.533548692249687484e+00,6.319445819843285683e+00,-6.031275241307343382e-02
8.440473873822320172e+00,6.568209499076733238e+00,6.289069091751239071e+00,-6.986966746923548022e-02
8.436356110763563620e+00,6.602880475083130918e+00,6.258551213781862188e+00,-7.940069263450921788e-02
8.432334474842383187e+00,6.637562777887679566e+00,6.227886890417002164e+00,-8.890024298632205613e-02
8.428420501450023750e+00,6.672257468070731612e+00,6.197066036443246162e+00,-9.836232898717281459e-02
8.424625726693209415e+00,6.706965173784417367e+00,6.166112994852873008e+00,-1.077805679024437108e-01
8.420961587402340243e+00,6.741686914380840889e+00,6.135025549992175087e+00,-1.171481359787953092e-01
8.417439491219477432e+00,6.776423403673454970e+00,6.103801586453370120e+00,-1.264577673198992447e-01
8.414070790131692235e+00,6.811175191320018030e+00,6.072438952445594396e+00,-1.357016843191090616e-01
8.410866768380037328e+00,6.845942675797195065e+00,6.040935436697556504e+00,-1.448715622233117672e-01
8.407838663884511732e+00,6.880725717905269434e+00,6.009289109184338784e+00,-1.528320602141878815e-01
8.404996215230513101e+00,6.915524313760151642e+00,5.977715428844149415e+00,-1.557096975301945907e-01
8.402342979115392296e+00,6.950338014471678427e+00,5.946004241012547098e+00,-1.572413836917108398e-01
8.399880904333359766e+00,6.985165847627679447e+00,5.914140039307368646e+00,-1.588578384360508911e-01
8.397612037383462180e+00,7.020006820704685957e+00,5.882116045874434818e+00,-1.605605151443780521e-01
8.395538527269632567e+00,7.054859863487221716e+00,5.849925419460043408e+00,-1.623509591177118849e-01
8.393662612139625168e+00,7.089724091239467008e+00,5.817560999644031838e+00,-1.642308771366267628e-01
8.391986638437966661e+00,7.124598554239573112e+00,5.785015523546551464e+00,-1.662021375715368732e-01
8.390513065917431845e+00,7.159482135031523420e+00,5.752281710250634283e+00,-1.682667681733727161e-01
8.389244461393303709e+00,7.194373680159558582e+00,5.719352126286695537e+00,-1.704269620754780279e-01
8.388183496122394445e+00,7.229272176628998459e+00,5.686219003897471147e+00,-1.726850852516840229e-01
8.387332955898429532e+00,7.264176645768272600e+00,5.652874323135790746e+00,-1.752358211154359247e-01
8.386695991410801909e+00,7.299085415833909352e+00,5.622981473304817790e+00,-1.814096712133028144e-01
8.386280147452204403e+00,7.333997267863818337e+00,5.595980021134222326e+00,-1.905144234646625745e-01
8.386096533669897823e+00,7.368911277905849211e+00,5.568850638834622835e+00,-1.993299193067787634e-01
8.386155908083825494e+00,7.403825925198586511e+00,5.541605952369068611e+00,-2.076950333203713972e-01
8.386468458199054510e+00,7.438738551755299966e+00,5.514259632118903021e+00,-2.155641069313237179e-01
8.387043757936739397e+00,7.473647864388023976e+00,5.486824373907679409e+00,-2.228959536909442540e-01
8.387890719691538877e+00,7.508552005228033011e+00,5.459313339961800793e+00,-2.296545682857931980e-01
8.389017549780668048e+00,7.543448990690484024e+00,5.431739754870883452e+00,-2.358094581178066806e-01
8.390431635221196061e+00,7.578335015325460056e+00,5.404118188687716540e+00,-2.413361546209152053e-01
8.392139541519703982e+00,7.613206344885118604e+00,5.376435209390610481e+00,-2.462166924351650299e-01
8.394147199951616400e+00,7.648062629417730740e+00,5.348785667086744411e+00,-2.504396702316733503e-01
8.396459675723313865e+00,7.682901699604141932e+00,5.321501802026034511e+00,-2.538396209270648018e-01
8.399080777832931943e+00,7.717718174409649023e+00,5.300975072567042368e+00,-2.564894539218617320e-01
8.402013430565155261e+00,7.752508270181867722e+00,5.280464385878208766e+00,-2.595277827231882162e-01
8.405261365432361131e+00,7.787272120899787708e+00,5.259953674840157412e+00,-2.631540601337972740e-01
8.408828659970840391e+00,7.822005470735200028e+00,5.239429775713633219e+00,-2.673706303401808815e-01
8.412719761314590983e+00,7.856701537274429548e+00,5.218881236176783567e+00,-2.721854724454884633e-01
8.416940564872604114e+00,7.891360371948962893e+00,5.198292674499654709e+00,-2.776119636980238226e-01
