# x_m,y_m,v_mps,kappa
# optimization: {"dynamic_validation": false, "effective_margin_m": [0.22250000000000003, 0.4], "elapsed_s": 68.84690996498102, "export_relative_time_change": -0.020226038907830837, "exported_time_s": 11.50334112774894, "global_optimum_proven": false, "kkt_stationarity": 9.216596923654257e-06, "mesh_checks": [{"dense_normalized_violation": 0.02167510757173594, "dense_time_relative_change": 0.00017802011576368472, "iterations": 39, "samples": 336, "time_s": 11.729208414528397}, {"dense_normalized_violation": 0.005824461986172812, "dense_time_relative_change": 0.00014022956799437876, "iterations": 32, "samples": 377, "time_s": 11.740989811066786}, {"dense_normalized_violation": 0.001342924253240874, "dense_time_relative_change": 0.00013207050485529594, "iterations": 32, "samples": 400, "time_s": 11.742118283153637}, {"dense_normalized_violation": 0.0002595167155455656, "dense_time_relative_change": 0.00013154417923384637, "iterations": 25, "samples": 417, "time_s": 11.742354310545275}, {"dense_normalized_violation": 6.936401990641288e-06, "dense_time_relative_change": 0.00013142942340977614, "iterations": 20, "samples": 421, "time_s": 11.74235452343244}], "model": "periodic-quasisteady-axle-nlp-v1", "normalized_constraint_violation": 2.582783898209609e-10, "objective": "integral(norm(dxy/dphase)/speed, phase=0..1)", "path_controls": 84, "requested_margin_m": 0.4, "solved_time_s": 11.740811232547951, "solver_message": "Optimization terminated successfully", "status": "converged"}
-3.221110362288013107e+01,6.685149381007080116e+00,8.265444550405893764e+00,4.144601412101277249e-02
-3.214857393984352996e+01,6.726176896009179451e+00,8.213028875903233939e+00,5.298680944877848242e-02
-3.208620735051910344e+01,6.767451863968920733e+00,8.160355587255835985e+00,6.453740458263819424e-02
-3.202404072936435142e+01,6.809027350752315577e+00,8.107419548036080670e+00,7.605313683975950534e-02
-3.196211161427884306e+01,6.850955735400956037e+00,8.054812520089674521e+00,8.450264544568614200e-02
-3.190044872034948042e+01,6.893274646474404577e+00,8.002325574833626831e+00,8.675666028538926711e-02
-3.183906170081786158e+01,6.935992748692563659e+00,7.949612046063447401e+00,8.811008841717994644e-02
-3.177795750373831751e+01,6.979114429064795289e+00,7.896659895917668592e+00,8.947689787758811297e-02
-3.171714323092612275e+01,7.022644032106883039e+00,7.843456403719027747e+00,9.085689197152732599e-02
-3.165662613955948146e+01,7.066585854891771490e+00,7.789988126745631902e+00,9.224983263192573779e-02
-3.159641364359275784e+01,7.110944141814810493e+00,7.736240859593105590e+00,9.365543842371062966e-02
-3.153651331496219612e+01,7.155723079069403525e+00,7.682199592192052506e+00,9.507338263383247057e-02
-3.147693288456471805e+01,7.200926788830344094e+00,7.627999263151585829e+00,9.692139791436751861e-02
-3.141768167643362375e+01,7.246561170749088454e+00,7.573411053571426521e+00,9.801233602908120124e-02
-3.135876656849195498e+01,7.292628628693983650e+00,7.518411749043040437e+00,9.945054781766951568e-02
-3.130019572852269150e+01,7.339132986477499898e+00,7.463162715557538185e+00,1.012339206778079814e-01
-3.124197865796480045e+01,7.386079435413742011e+00,7.407703859006788072e+00,1.031953027921629629e-01
-3.118412564473420190e+01,7.433473770882037535e+00,7.352014173744283454e+00,1.051629374817816959e-01
-3.112664717435449901e+01,7.481321628358923448e+00,7.296070216475585291e+00,1.071328388024355149e-01
-3.106955391743053951e+01,7.529628459690876241e+00,7.239846970778595292e+00,1.091036000219225421e-01
-3.101285672567066598e+01,7.578399520757386654e+00,7.183317777641597957e+00,1.110737048985302178e-01
-3.095656662710256768e+01,7.627639858757141234e+00,7.126454266957315653e+00,1.130415261142680705e-01
-3.090069482044015103e+01,7.677354299148852590e+00,7.069226290486919417e+00,1.150053240836739488e-01
-3.084525266855963821e+01,7.727547432283044415e+00,7.011601856826191970e+00,1.169632462133136930e-01
-3.079025169104472326e+01,7.778223599765934360e+00,6.953552229789068839e+00,1.189286389823175083e-01
-3.073570361460776823e+01,7.829386942821998652e+00,6.895450979447823592e+00,1.221019119083167903e-01
-3.068162502081249698e+01,7.881046240190035412e+00,6.838152420409644883e+00,1.278370545537475533e-01
-3.062804279469547808e+01,7.933220165882365116e+00,6.781819579715072877e+00,1.339752336065919147e-01
-3.057498602107113683e+01,7.985928312172844379e+00,6.726480970100843670e+00,1.401137163745691527e-01
-3.052248446811226756e+01,8.039189495542373720e+00,6.672161489921385247e+00,1.462450390158711033e-01
-3.047056857503921279e+01,8.093021679609734065e+00,6.618881811423703354e+00,1.523603714348417959e-01
-3.041926943060616395e+01,8.147441893062529417e+00,6.566657650508781252e+00,1.584494710747515467e-01
-3.036861874156403118e+01,8.202466143056165393e+00,6.515696479633350080e+00,1.649679495734188150e-01
-3.031865074556099060e+01,8.258111058698755613e+00,6.465805913367315583e+00,1.709469451682933405e-01
-3.026939822297849503e+01,8.314390176602167060e+00,6.416804316639434624e+00,1.764628861029355900e-01
-3.022089270737748734e+01,8.371314298665630815e+00,6.368871610721389409e+00,1.823535944080446614e-01
-3.017316800449169278e+01,8.428894537185611213e+00,6.322213356042596821e+00,1.886345943634020195e-01
-3.012626034310933676e+01,8.487142216957144214e+00,6.277013894452002418e+00,1.952129044906669719e-01
-3.008020803723733394e+01,8.546068404471624191e+00,6.233362460588355525e+00,2.018514051746623239e-01
-3.003505048723445725e+01,8.605682962409098025e+00,6.191351784009204273e+00,2.085351460651109212e-01
-2.999082811777193314e+01,8.665994413498189886e+00,6.151079794070607676e+00,2.152504877763283253e-01
-2.994758231411908156e+01,8.727009810852324634e+00,6.112649572062595738e+00,2.219811919685213686e-01
-2.990535533876981233e+01,8.788734602465579471e+00,6.076169258486692648e+00,2.287083147450426346e-01
-2.986419022670878576e+01,8.851172491481561266e+00,6.041751912126644974e+00,2.354101253192933396e-01
-2.982413065773805982e+01,8.914325294213915285e+00,6.009515318600234579e+00,2.420620580739308580e-01
-2.978522080448558640e+01,8.978192798283140874e+00,5.979574976165658917e+00,2.486260941599838237e-01
-2.974750510348212629e+01,9.042772594192797442e+00,5.951439930017717650e+00,2.541507366793361311e-01
-2.971102354121180511e+01,9.108057453638327416e+00,5.923777688632990035e+00,2.574832371083832228e-01
-2.967580572453042365e+01,9.174032582904153799e+00,5.896428437348685492e+00,2.605662001944808459e-01
-2.964188007107994238e+01,9.240681342614891491e+00,5.869480583779240312e+00,2.637890717859727729e-01
-2.960927567754103151e+01,9.307986284910532149e+00,5.843021640095285463e+00,2.671394217195836585e-01
-2.957802224806494706e+01,9.375929049178974850e+00,5.817138119248599359e+00,2.706036873870631965e-01
-2.954815001053525592e+01,9.444490259367709584e+00,5.791915317587652545e+00,2.741670629055495967e-01
-2.951968961982504069e+01,9.513649423808169914e+00,5.767436967864877140e+00,2.778133969380077728e-01
-2.949267204728842628e+01,9.583384838672278860e+00,5.743784742730186466e+00,2.815251022990413188e-01
-2.946712845583455831e+01,9.653673496371789398e+00,5.721037584083357608e+00,2.852830806337376401e-01
-2.944309006008079166e+01,9.724491000401645380e+00,5.702084295874381148e+00,2.889553014306082690e-01
-2.942058737582099326e+01,9.795811306335673763e+00,5.698232244528575130e+00,2.908822069351039707e-01
-2.939964123985629030e+01,9.867604165929034110e+00,5.693050610971593706e+00,2.912761808068999869e-01
-2.938026368862615101e+01,9.939836185277712843e+00,5.693050610971593706e+00,2.918074005409687088e-01
-2.936246679978781771e+01,1.001247380179086655e+01,5.676195078390376736e+00,2.925660538623141571e-01
-2.934626318781606003e+01,1.008548334754815734e+01,5.664711587173535179e+00,2.935454928398653074e-01
-2.933166597834476974e+01,1.015883094713137602e+01,5.651335593704553517e+00,2.947385261531214606e-01
-2.931868877317080901e+01,1.023248241731538677e+01,5.636188153167080550e+00,2.961373468337789028e-01
-2.930734560559824686e+01,1.030640316909503440e+01,5.619399781389971871e+00,2.977334519970711302e-01
-2.929765088576256460e+01,1.038055811260652916e+01,5.601109939407661997e+00,2.995175556922992643e-01
-2.928961933555078545e+01,1.045491156559756085e+01,5.583347831232372549e+00,3.014794962142854362e-01
-2.928326591272790935e+01,1.052942716620766106e+01,5.583347831232372549e+00,3.034032982535707634e-01
-2.927860458036515823e+01,1.060406772858208946e+01,5.575074871076630245e+00,3.040858452891905261e-01
-2.927564155067695140e+01,1.067879500854362185e+01,5.570559070922723954e+00,3.043056158386789889e-01
-2.927437958620989988e+01,1.075357039361775513e+01,5.563492453829856466e+00,3.047998422739225943e-01
-2.927482210589895217e+01,1.082835515320371833e+01,5.553938499430698172e+00,3.055756547661917510e-01
-2.927697321832276245e+01,1.090311031778683137e+01,5.541975305310401723e+00,3.066292498450328696e-01
-2.928083768617633353e+01,1.097779655581649472e+01,5.527695250108441982e+00,3.079562180808136373e-01
-2.928642087961296525e+01,1.105237405295719988e+01,5.509272800788836300e+00,3.095514609909185144e-01
-2.929372871806174672e+01,1.112680239430967966e+01,5.486863043713724686e+00,3.114090910150684732e-01
-2.930276760005027370e+01,1.120104045031413165e+01,5.477471238365462902e+00,3.141817588046789678e-01
-2.931354796214382219e+01,1.127504569227744646e+01,5.455606975605618914e+00,3.163869806725060352e-01
-2.932607599666268783e+01,1.134877513350410183e+01,5.455606975605618914e+00,3.177965678943796002e-01
-2.934035242092165063e+01,1.142218599326270834e+01,5.455606975605618914e+00,3.172452445180423686e-01
-2.935636616289012935e+01,1.149523750432623181e+01,5.456098468173808946e+00,3.162192722006639256e-01
-2.937410263630088991e+01,1.156788992393166104e+01,5.457444113136989294e+00,3.154450060096416486e-01
-2.939354774266446313e+01,1.164010376211213682e+01,5.459328390735178616e+00,3.149302915382299894e-01
-2.941468790119295917e+01,1.171183965873684407e+01,5.461469078760210039e+00,3.146808546145074548e-01
-2.943751005883240168e+01,1.178305826114890387e+01,5.463399615300403411e+00,3.147016771063385621e-01
-2.946200168796207208e+01,1.185372010177345281e+01,5.464919226248318829e+00,3.149970363302631027e-01
-2.948815077196913848e+01,1.192378547632816677e+01,5.465840868264951524e+00,3.155705270593927025e-01
-2.951594577881602532e+01,1.199321432325765890e+01,5.458526702137432629e+00,3.164250651991054597e-01
-2.954537562262533967e+01,1.206196610502864530e+01,5.458526702137432629e+00,3.174562675535187450e-01
-2.957642907359125317e+01,1.212999994494224154e+01,5.458526702137432629e+00,3.112018473046949119e-01
-2.960905726408021721e+01,1.219729295753911913e+01,5.463886304452417519e+00,2.903791882725363926e-01
-2.964313898455165841e+01,1.226386190520638308e+01,5.483981290039814382e+00,2.672458851768323984e-01
-2.967854429003523364e+01,1.232973671369609647e+01,5.516413107936149807e+00,2.439198647883256965e-01
-2.971514535393808742e+01,1.239495498409674568e+01,5.558637936386819689e+00,2.205188271423883517e-01
-2.975281701125466682e+01,1.245956100795762467e+01,5.608880598984967492e+00,1.971246258472212076e-01
-2.979143704076229682e+01,1.252360484832085064e+01,5.662930884544115528e+00,1.737864464280861609e-01
-2.983088622156061831e+01,1.258714150722554415e+01,5.590992718999977740e+00,1.505243549851571772e-01
-2.987104819847325388e+01,1.265023018984514103e+01,5.518226214131799701e+00,1.273329369177380044e-01
-2.991180918800924360e+01,1.271293366702117744e+01,5.444598014790288154e+00,1.041848373198809297e-01
-2.995305755266418402e+01,1.277531773143058125e+01,5.370072532139679389e+00,8.256559220454245951e-02
-2.999469037360168144e+01,1.283744595558315105e+01,5.294611746516588724e+00,8.225900824886081542e-02
-3.003670458522976006e+01,1.289931684477522644e+01,5.218175019703298112e+00,9.989909097441880548e-02
-3.007917982516511302e+01,1.296087205768770545e+01,5.140718668383594370e+00,1.188565344268596446e-01
-3.012220048643127157e+01,1.302204721907834717e+01,5.062195725272955471e+00,1.385133032523201413e-01
-3.016585247597018693e+01,1.308277338524219502e+01,4.982555595298234330e+00,1.589985121301727700e-01
-3.021022338105003513e+01,1.314297613456743541e+01,4.901743649339520559e+00,1.804384373683302345e-01
-3.025540253728561169e+01,1.320257460126454419e+01,4.819700756018915122e+00,2.048860405832958198e-01
-3.030148942665553236e+01,1.326147373012018527e+01,4.736362833506229997e+00,2.278815279477794109e-01
-3.034857313306173410e+01,1.331957873876138088e+01,4.651660213264574573e+00,2.527889522692925439e-01
-3.039674654807476273e+01,1.337678309435617940e+01,4.567111909498327016e+00,2.793042953175603471e-01
-3.044610390973809899e+01,1.343296860863315523e+01,4.483456498175659277e+00,3.007740650917600789e-01
-3.049671226856589357e+01,1.348802978507543848e+01,4.398210390527012237e+00,3.083413303496560509e-01
-3.054857665819630341e+01,1.354190959788733650e+01,4.310412561741517656e+00,3.196603334946462871e-01
-3.060171398177325486e+01,1.359453437743305670e+01,4.220569947963424440e+00,3.282107200455232632e-01
-3.065612653242502006e+01,1.364583914937530551e+01,4.127762448223227132e+00,3.364586368648156411e-01
-3.071181234871279031e+01,1.369575872980424691e+01,4.032336794770845501e+00,3.561842770537170244e-01
-3.076880764234714505e+01,1.374417755047461043e+01,3.935123812929920195e+00,3.763484292604082904e-01
-3.082714249670190654e+01,1.379097334362165483e+01,3.835566110824399022e+00,3.963026816443753209e-01
-3.088683781566054876e+01,1.383601998436825120e+01,3.735769566010758602e+00,4.305227112751711105e-01
-3.094795171541182555e+01,1.387912187212531201e+01,3.635823343663345142e+00,4.680690443937799428e-01
-3.101053536487469131e+01,1.392005855243759882e+01,3.538093136613809975e+00,5.203292767501582761e-01
-3.107466248667471476e+01,1.395852970810515181e+01,3.446088239667908670e+00,5.899116511411307551e-01
-3.114042197554921643e+01,1.399413596663742076e+01,3.360973716452220206e+00,6.624116506644921465e-01
-3.120786153678189478e+01,1.402644348904471983e+01,3.283488771784094595e+00,7.347804311349019901e-01
-3.127697068736831554e+01,1.405500023498429663e+01,3.213513251590270237e+00,8.031974884529879954e-01
-3.134766609072136134e+01,1.407935977444766884e+01,3.149404724537013145e+00,8.631454110171572491e-01
-3.141978249946565782e+01,1.409911259104825731e+01,3.087292715594530446e+00,9.098991113064938130e-01
-3.149307318101281794e+01,1.411392168126657864e+01,3.023905844846297875e+00,9.446037439910929256e-01
-3.156722535941768726e+01,1.412352706113976808e+01,2.959120820158372300e+00,9.900152150844128141e-01
-3.164188239827703697e+01,1.412762827757472373e+01,2.893849381139596222e+00,1.038626542062988101e+00
-3.171662933284602559e+01,1.412593274941001731e+01,2.831714048361024361e+00,1.101847800413883416e+00
-3.179098111254744197e+01,1.411810129279362869e+01,2.773403809787569507e+00,1.167635689805772703e+00
-3.186436662168940614e+01,1.410382797582841974e+01,2.729991760300993331e+00,1.230536114594201980e+00
-3.193613260752410099e+01,1.408288543886043698e+01,2.678332114463312763e+00,1.283689634998435691e+00
-3.200556631686152542e+01,1.405517553508455819e+01,2.678332114463312763e+00,1.319458648246532251e+00
-3.207194049942435754e+01,1.402077559079162761e+01,2.678332114463312763e+00,1.314466016771205226e+00
-3.213462899766475545e+01,1.398004090154118906e+01,2.680616275432613715e+00,1.231755270456090567e+00
-3.219331511769739507e+01,1.393372232996546245e+01,2.714746321061132228e+00,1.146961431027714751e+00
-3.224782612296566953e+01,1.388255412566929792e+01,2.766135360223517914e+00,1.078952653283412388e+00
-3.229804421547859050e+01,1.382716365532207448e+01,2.823786734353931127e+00,1.036981773228923043e+00
-3.234382877149923274e+01,1.376805196611323012e+01,2.877616579397779706e+00,1.006971740153763673e+00
-3.238504284856298199e+01,1.370566746007793490e+01,2.930457829784618884e+00,9.642733090440527288e-01
-3.242166171832679566e+01,1.364047767665099009e+01,2.972520033411986340e+00,9.724568529277377582e-01
-3.245345343373334401e+01,1.357280230744855132e+01,3.013995360653064726e+00,9.401700898077338664e-01
-3.248041815409204958e+01,1.350306310457935233e+01,3.053204404257606086e+00,9.262683695575877341e-01
-3.250249755272156449e+01,1.343162473093084941e+01,3.091917264824392220e+00,8.772075638056689995e-01
-3.251985171349814152e+01,1.335889218077762308e+01,3.139365148599341904e+00,8.117006784539351205e-01
-3.253276574450990211e+01,1.328524051042481524e+01,3.198814975299277386e+00,7.707173325826136567e-01
-3.254141924116021301e+01,1.321096547201460147e+01,3.259071983719533439e+00,7.470366122273982556e-01
-3.254591502887607390e+01,1.313632211748306666e+01,3.318235878095332936e+00,7.095129152938960404e-01
-3.254644836576928668e+01,1.306154548396023074e+01,3.379403674166907123e+00,6.851587433225210244e-01
-3.254315357977264256e+01,1.298683962221724819e+01,3.437030084066791780e+00,6.697462760853972741e-01
-3.253612494551855860e+01,1.291239198262936938e+01,3.490180628908284621e+00,6.596852810722454441e-01
-3.252543561403651751e+01,1.283838090961039136e+01,3.538091441591365349e+00,6.541358945607482767e-01
-3.251114191177347124e+01,1.276498027721989992e+01,3.585362344748392438e+00,6.123925823018459003e-01
-3.249350385469112013e+01,1.269230822044726459e+01,3.640684314705573854e+00,4.953734638413543334e-01
-3.247318639246368832e+01,1.262033657717562640e+01,3.723510495266847187e+00,3.702522723872309074e-01
-3.245088391013943152e+01,1.254895325498541503e+01,3.825946505289839816e+00,2.489140825162685089e-01
-3.242725629704475665e+01,1.247799641771706547e+01,3.940491103209419421e+00,1.316947162030396856e-01
-3.240293082946364933e+01,1.240727524994981223e+01,4.061160962405721442e+00,1.784417848563840669e-02
-3.237851098340112088e+01,1.233658654764868601e+01,4.179616718994185298e+00,-9.318744117908850377e-02
-3.235458447369765622e+01,1.226572968292851229e+01,4.283723129020759579e+00,-2.026977821100262589e-01
-3.233173496338642394e+01,1.219451893811349130e+01,4.279564603859588701e+00,-3.118864597371892033e-01
-3.231055260522626327e+01,1.212279571578794979e+01,4.210231883468634528e+00,-4.203092698028351171e-01
-3.229163470495204535e+01,1.205044374096155124e+01,4.172937353146668471e+00,-5.210441991221155256e-01
-3.227554910033719437e+01,1.197741134751332837e+01,4.145751240029864171e+00,-5.505772928569320213e-01
-3.226248221742730493e+01,1.190377886456686873e+01,4.145751240029864171e+00,-5.350828476875962858e-01
-3.225237041909919355e+01,1.182968264778660128e+01,4.155907599169503364e+00,-5.204155198218095579e-01
-3.224514832731687619e+01,1.175524915336627885e+01,4.173154821742677711e+00,-5.075612612327117246e-01
-3.224075517888658737e+01,1.168059524270895189e+01,4.195046815330997880e+00,-4.965772953718242677e-01
-3.223913594047886022e+01,1.160582970829341143e+01,4.219830521544462698e+00,-4.875036394823420438e-01
-3.224024214844909864e+01,1.153105481823901002e+01,4.246142096107321073e+00,-4.803713961433133672e-01
-3.224403253159102434e+01,1.145636785665797674e+01,4.272454181278119378e+00,-4.752096371570803668e-01
-3.225047346636478807e+01,1.138186265225220062e+01,4.297364956444321038e+00,-4.720510462116090933e-01
-3.225953930451034068e+01,1.130763109930782662e+01,4.320054632965470098e+00,-4.709364938332994410e-01
-3.227121260295154315e+01,1.123376468398835115e+01,4.340303031467176886e+00,-4.707086540560616039e-01
-3.228547765482291254e+01,1.116035466631626250e+01,4.360457421213263629e+00,-4.647209321106589019e-01
-3.230228423327751841e+01,1.108748428619189674e+01,4.381435806342398820e+00,-4.553671921712275639e-01
-3.232156157252043016e+01,1.101522801069901369e+01,4.405014741552963464e+00,-4.456246071409789011e-01
-3.234323524410113748e+01,1.094365379676424510e+01,4.431071978275528345e+00,-4.356917989656113877e-01
-3.236722863586611965e+01,1.087282327459009501e+01,4.459419157386411037e+00,-4.257150892035744261e-01
-3.239346409397278137e+01,1.080279203662688126e+01,4.489840438939970646e+00,-4.158255139561110592e-01
-3.242186392518316751e+01,1.073361003719519324e+01,4.522102961231414753e+00,-4.061388723794619460e-01
-3.245235125700884282e+01,1.066532207371709440e+01,4.555964161525712264e+00,-3.967563837932682191e-01
-3.248485075950686252e+01,1.059796832412477841e+01,4.591176701823798112e+00,-3.877658019270297518e-01
-3.251928923705620633e+01,1.053158491920676276e+01,4.627491552223133020e+00,-3.792399452036420149e-01
-3.255559608736013644e+01,1.046620452491862707e+01,4.664660991014216940e+00,-3.708841719281747440e-01
-3.259370194562993106e+01,1.040185589926886145e+01,4.702604554812833015e+00,-3.617700645680319571e-01
-3.263353441060451843e+01,1.033856137198681147e+01,4.741678366944562129e+00,-3.521352859899613552e-01
-3.267501954559860167e+01,1.027633736203282666e+01,4.782092773423993748e+00,-3.421852303618382884e-01
-3.271808313718632633e+01,1.021519496073585564e+01,4.823945073180762932e+00,-3.320144079346948329e-01
-3.276265135743506107e+01,1.015514029425725795e+01,4.867283181383968760e+00,-3.217085601564098618e-01
-3.280865133298845393e+01,1.009617492273737405e+01,4.912116083728940374e+00,-3.113441459640277076e-01
-3.285601162206760506e+01,1.003829626000216280e+01,4.958422885972762373e+00,-3.009881700359630652e-01
-3.290466260327103498e+01,9.981497999887091410e+00,5.006160438561903625e+00,-2.906982913445124161e-01
-3.295453678210618165e+01,9.925770537571795060e+00,5.055269629641441220e+00,-2.805231503204373422e-01
-3.300556902254502489e+01,9.871101376645924574e+00,5.105680493852631230e+00,-2.706635023333255896e-01
-3.305769735154807876e+01,9.817476145179012903e+00,5.157254635048811764e+00,-2.630201400160144254e-01
-3.311087035357599007e+01,9.764886442458873717e+00,5.209147324462179540e+00,-2.569266958044335025e-01
-3.316504397803007009e+01,9.713327931374267976e+00,5.260826159566602378e+00,-2.510514597127810332e-01
-3.322017603030957389e+01,9.662795432361289016e+00,5.312291114849815976e+00,-2.456996077722350125e-01
-3.327622723003268845e+01,9.613284365156525624e+00,5.363420321586053419e+00,-2.385012938068977739e-01
-3.333315252532239015e+01,9.564780827781182992e+00,5.415008677129184989e+00,-2.323905495505974583e-01
-3.339091211475157905e+01,9.517273847081414218e+00,5.466680817268314563e+00,-2.263202133587666198e-01
-3.344946745021443490e+01,9.470751183140674101e+00,5.518479838775845359e+00,-2.203072307928568840e-01
-3.350878129001880978e+01,9.425199485677438815e+00,5.570438012370679814e+00,-2.143662692554210714e-01
-3.356881773511094025e+01,9.380604441718404019e+00,5.622578382755717641e+00,-2.084446786699872267e-01
-3.362954204016478599e+01,9.336950616087058563e+00,5.674940700792796555e+00,-1.946778832427695782e-01
-3.369089559296251224e+01,9.294185344037009244e+00,5.730403304254821251e+00,-1.591658484333786650e-01
-3.375275404348651165e+01,9.252153247001009717e+00,5.795196551389023121e+00,-1.193303277561843512e-01
-3.381498529405970999e+01,9.210674750169639324e+00,5.867800427646939987e+00,-7.960527210561639533e-02
-3.387746249054868741e+01,9.169567404745439632e+00,5.850297142226708047e+00,-3.998889989238101073e-02
-3.394006240190940105e+01,9.128647055632821861e+00,5.780411967269813545e+00,-4.470167091612185220e-04
-3.400266368197421230e+01,9.087728798880755576e+00,5.709777781834736388e+00,3.907072285041798820e-02
-3.406514507757940180e+01,9.046627830975563000e+00,5.638366338375040421e+00,7.861480365444133145e-02
-3.412738363940107433e+01,9.005160294983060254e+00,5.566147620618965952e+00,1.182198929360662870e-01
-3.418925299157015729e+01,8.963144228223534071e+00,5.493089684261327044e+00,1.578887406085100753e-01
-3.425062172324127374e+01,8.920400712665939480e+00,5.420031236867242974e+00,1.945871091811313680e-01
-3.431136181112369599e+01,8.876768837513424160e+00,5.345974664633000195e+00,1.892449484349622568e-01
-3.437147855534511365e+01,8.832281574531538837e+00,5.270205902782213236e+00,1.488821599972117715e-01
-3.443109645472834757e+01,8.787127576191378964e+00,5.193447219378086288e+00,1.070320836721747881e-01
-3.449035115004616614e+01,8.741497705800677309e+00,5.115653960530048394e+00,6.528821427317454962e-02
-3.454938242371124346e+01,8.695578991321935902e+00,5.036778089440828943e+00,2.370149946122854234e-02
-3.460833223924749547e+01,8.649555688328817382e+00,4.956767816809993121e+00,-1.770784423254755449e-02
-3.466734293417286494e+01,8.603610509542376050e+00,4.875567178777645339e+00,-5.893134926245123528e-02
-3.472655548807535553e+01,8.557925904053730548e+00,4.793115552503564913e+00,-9.995370025577866857e-02
-3.478610778459008657e+01,8.512685275474119351e+00,4.709347097377329483e+00,-1.408608022254538850e-01
-3.484613320843596540e+01,8.468074598170961309e+00,4.624190112373068651e+00,-1.814809547733407802e-01
-3.490675834855569803e+01,8.424282804953445947e+00,4.537566294318052584e+00,-2.182529871446231007e-01
-3.496808994629149936e+01,8.381486431357879852e+00,4.449389763817203303e+00,-2.440502165317069982e-01
-3.503019217156258946e+01,8.339816568578568123e+00,4.359566072477135457e+00,-2.686518804455779175e-01
-3.509311873864373155e+01,8.299402794109862924e+00,4.267991075008425561e+00,-2.953452748186926602e-01
-3.515692217289333144e+01,8.260388698969629573e+00,4.174549394765856292e+00,-3.244648115077105599e-01
-3.522165295222379910e+01,8.222934171196719433e+00,4.081899418778710320e+00,-3.563444545120869056e-01
-3.528735815474927762e+01,8.187217774338931164e+00,3.990930807463245689e+00,-3.913067966685803700e-01
-3.535407948760336438e+01,8.153439143360859731e+00,3.902230340900360250e+00,-4.296445802314592943e-01
-3.542185055229111157e+01,8.121821258380801822e+00,3.816536032470125850e+00,-4.715923221238699226e-01
-3.549069319323874083e+01,8.092612371342486455e+00,3.734774887685530231e+00,-5.172854848655537019e-01
-3.556061278998222974e+01,8.066087249082110944e+00,3.657579476557683673e+00,-5.648053538897790382e-01
-3.563158921726896011e+01,8.042537141988525207e+00,3.581126417447649590e+00,-5.983385262996541165e-01
-3.570354757138396451e+01,8.022184027825280950e+00,3.503005216124222443e+00,-6.057484158372912209e-01
-3.577635274006822641e+01,8.005109035003616924e+00,3.418202518441285864e+00,-6.148816625660415980e-01
-3.584986497717354581e+01,7.991397186580746492e+00,3.326321752165350087e+00,-6.468991795117349231e-01
-3.592395343995625012e+01,7.981254481427035863e+00,3.231368776818402289e+00,-6.821960138377617389e-01
-3.599846160911139492e+01,7.974900899262435061e+00,3.132916720804618471e+00,-7.247025923765829658e-01
-3.607320254707840945e+01,7.972589964619320568e+00,3.034122753026193831e+00,-7.874867336663647910e-01
-3.614794904029586320e+01,7.974678427839211103e+00,2.941302947484149222e+00,-8.835757066222783562e-01
-3.622239188103175422e+01,7.981692380054249192e+00,2.855377231249387471e+00,-9.834378140853667905e-01
-3.629611391126216802e+01,7.994149334228275450e+00,2.782001765731290099e+00,-1.101100974989773329e+00
-3.636856047906646694e+01,8.012617036957339067e+00,2.717804491522389121e+00,-1.197787811567817551e+00
-3.643906618138047548e+01,8.037478113597217089e+00,2.683275266789665991e+00,-1.281405438523701257e+00
-3.650687307578654384e+01,8.068955138593093324e+00,2.676867245733320466e+00,-1.314601070629707324e+00
-3.657127073199036715e+01,8.106919912135344575e+00,2.635063961833256307e+00,-1.363151360939721668e+00
-3.663148181184441654e+01,8.151225338069661319e+00,2.635063961833256307e+00,-1.322397484643477172e+00
-3.668703710754109437e+01,8.201246756128803383e+00,2.652295612401748492e+00,-1.303877153234551889e+00
-3.673747316133349017e+01,8.256429927652234824e+00,2.669964121583592309e+00,-1.219131614070785741e+00
-3.678268786779864996e+01,8.315969097455772285e+00,2.708439801211510289e+00,-1.194536805027753612e+00
-3.682242262712501457e+01,8.379299399565406148e+00,2.746377501290702572e+00,-1.131122817128662916e+00
-3.685667502829265629e+01,8.445756493930781872e+00,2.791072827007176738e+00,-1.103686765847339490e+00
-3.688534204816119910e+01,8.514809272869731771e+00,2.835064827703656309e+00,-1.064033678977128083e+00
-3.690843841368693035e+01,8.585920275989519013e+00,2.880248196865960786e+00,-1.022653623542217227e+00
-3.692604220066178300e+01,8.658586697191047676e+00,2.927163627349901098e+00,-9.909011197584250974e-01
-3.693822528164196939e+01,8.732356873230086691e+00,2.973339558395619253e+00,-9.583855835546187807e-01
-3.694510116819472501e+01,8.806810775085581966e+00,3.019454661626527425e+00,-9.099382609424624402e-01
-3.694690432858993034e+01,8.881561597785841755e+00,3.071292887401418703e+00,-8.557744338278907570e-01
-3.694392782226932326e+01,8.956276584095181903e+00,3.129749936475270111e+00,-8.088226173984027767e-01
-3.693644396756922532e+01,9.030677478662084923e+00,3.191076646618760115e+00,-7.801037078845702855e-01
-3.692463805442147162e+01,9.104517304916440068e+00,3.251247843377053304e+00,-7.428307208013906759e-01
-3.690875351188049081e+01,9.177588203583324500e+00,3.312952590348989812e+00,-7.086896332817100852e-01
