# x_m,y_m,v_mps,kappa
# optimization: {"dynamic_validation": false, "effective_margin_m": [0.17736744634220492, 0.4], "elapsed_s": 161.5242677750066, "export_audit": {"max_axle_friction_ratio": 1.0000000000000007, "maximum_steering_rad": 0.41868479347437454, "minimum_body_clearance_above_reserve_m": 0.0027555567435407213, "normalized_physical_violation": 6.661338147750939e-16, "samples": 3710}, "export_relative_time_change": 0.0012360477770531955, "exported_time_s": 11.56641895024545, "geometry_discretization_reserve_m": 0.003, "global_optimum_proven": false, "kkt_stationarity": 2.1409481977436214e-05, "mesh_checks": [{"dense_normalized_violation": 0.023752284451349154, "dense_time_relative_change": 0.00016772349710896805, "iterations": 83, "samples": 336, "time_s": 11.541114177302292}, {"dense_normalized_violation": 0.006014406611695658, "dense_time_relative_change": 0.00011311278451310575, "iterations": 56, "samples": 384, "time_s": 11.552490575439943}, {"dense_normalized_violation": 0.0013673512489417294, "dense_time_relative_change": 0.00010411020496668622, "iterations": 59, "samples": 405, "time_s": 11.553275816832642}, {"dense_normalized_violation": 4.9149771125062445e-05, "dense_time_relative_change": 0.000103263764840015, "iterations": 62, "samples": 421, "time_s": 11.553330637326205}, {"dense_normalized_violation": 1.6880005631880837e-09, "dense_time_relative_change": 0.00010322832756630953, "iterations": 56, "samples": 427, "time_s": 11.553332584536442}], "model": "periodic-quasisteady-axle-nlp-v1", "normalized_constraint_violation": 1.6880005631880837e-09, "objective": "integral(norm(dxy/dphase)/speed, phase=0..1)", "path_control_mesh_convergence_tested": false, "path_controls": 84, "requested_margin_m": 0.4, "solved_time_s": 11.552139953335923, "solver_message": "Optimization terminated successfully", "status": "converged"}
-3.892032619872617971e+01,2.180034954476272269e+00,9.928214964485610139e+00,-1.041260245650260131e-02
-3.888707991574673883e+01,2.202259403947161687e+00,9.934465124492071197e+00,-9.478347707878158682e-03
-3.885382520463129907e+01,2.224471254342813786e+00,9.940711371828523824e+00,-8.544055680426090524e-03
-3.882056291018763261e+01,2.246671738191948542e+00,9.946953708003771766e+00,-7.609733239087735322e-03
-3.878729386010800795e+01,2.268862099516870678e+00,9.953192137733259059e+00,-6.675386768041038921e-03
-3.875401888731251887e+01,2.291043578895447297e+00,9.959426664740281154e+00,-5.741022048485272360e-03
-3.872073882292851721e+01,2.313217418138064030e+00,9.965657293073022061e+00,-4.806644482429629772e-03
-3.868745449718227292e+01,2.335384859681173264e+00,9.971884026935720513e+00,-3.872259044477022617e-03
-3.865416673896775279e+01,2.357547146864042986e+00,9.978106870767915026e+00,-2.937870405191539153e-03
-3.862087637570100895e+01,2.379705524015730767e+00,9.984325829270066066e+00,-2.003482989341979440e-03
-3.858758424048308200e+01,2.401861231679642827e+00,9.990540906065263016e+00,-1.069100985357847094e-03
-3.855429115448239941e+01,2.424015518330167929e+00,9.996752106987777609e+00,-1.521385825287719230e-04
-3.852099793563385788e+01,2.446169601130549154e+00,9.999999999995452526e+00,3.172293313883099491e-04
-3.848770499760409081e+01,2.468324106448366528e+00,9.999999999995452526e+00,3.111336753028550893e-04
-3.845441233128089209e+01,2.490479028637841541e+00,9.999999999995452526e+00,2.820468073925218072e-04
-3.842111992082196537e+01,2.512634322366057660e+00,9.999999999995452526e+00,2.529605828977096369e-04
-3.838782773098473911e+01,2.534789955211576906e+00,9.999999999995452526e+00,2.238749216035310302e-04
-3.835453573958793072e+01,2.556945886062151452e+00,9.999999999995452526e+00,1.947897621582068885e-04
-3.832124392229709287e+01,2.579102075239287473e+00,9.999999999995452526e+00,1.657050186572250569e-04
-3.828795224987145929e+01,2.601258486330535469e+00,9.999999999995452526e+00,1.366206307661176718e-04
-3.825466070007443165e+01,2.623415078262719913e+00,9.999999999995452526e+00,1.075365235433097064e-04
-3.822136924492290433e+01,2.645571813787644277e+00,9.999999999995452526e+00,7.845262505686995136e-05
-3.818807785916603592e+01,2.667728653839117836e+00,9.999999999995452526e+00,4.936886259926331845e-05
-3.815478651733958770e+01,2.689885559493226719e+00,9.999999999995452526e+00,2.028516792653224426e-05
-3.812149519352666971e+01,2.712042492127446192e+00,9.999999999995452526e+00,-8.798532407587293731e-06
-3.808820386196408947e+01,2.734199413016948910e+00,9.999999999995452526e+00,-3.788230610953268108e-05
-3.805491249619552008e+01,2.756356283898077741e+00,9.999999999995452526e+00,-6.696623417922240940e-05
-3.802162107291599114e+01,2.778513064409519284e+00,9.999999999995452526e+00,-9.605037437921982177e-05
-3.798832956196223876e+01,2.800669718754019044e+00,9.999999999995452526e+00,-1.251348086041428431e-04
-3.795503794144643450e+01,2.822826205626139284e+00,9.999999999995452526e+00,-1.542196036133471667e-04
-3.792174618566988897e+01,2.844982486256053988e+00,9.999999999995452526e+00,-1.833048350776174808e-04
-3.788845426396910199e+01,2.867138525177207686e+00,9.999999999995452526e+00,-2.119397218375671682e-04
-3.785516215842607579e+01,2.889294279305924196e+00,9.999999999995452526e+00,-2.360278244364141928e-04
-3.782186984129458551e+01,2.911449720833703569e+00,9.999999999995452526e+00,-2.574815825516670585e-04
-3.778857729600751014e+01,2.933604819572959599e+00,9.999999999995452526e+00,-2.789034630538156649e-04
-3.775528450804588942e+01,2.955759544034552100e+00,9.999999999995452526e+00,-3.003257163421131182e-04
-3.772199144676833527e+01,2.977913873457208371e+00,9.999999999995452526e+00,-3.217483628548917056e-04
-3.768869810493082895e+01,3.000067771509297376e+00,9.999999999995452526e+00,-3.431713997559513482e-04
-3.765540445917167034e+01,3.022221212583809713e+00,9.999999999995452526e+00,-3.645948587115194119e-04
-3.762211048732651619e+01,3.044374170275900404e+00,9.999999999995452526e+00,-3.860187482194946248e-04
-3.758881617846749634e+01,3.066526610703523392e+00,9.999999999995452526e+00,-4.074430764060715826e-04
-3.755552150372420783e+01,3.088678511922007708e+00,9.999999999995452526e+00,-4.288678619237333805e-04
-3.752222645085548436e+01,3.110829840921552236e+00,9.999999999995452526e+00,-4.502931119871806981e-04
-3.748893100261995670e+01,3.132980568018600476e+00,9.999999999995452526e+00,-4.717188553187601392e-04
-3.745563512963860830e+01,3.155130671603263437e+00,9.999999999995452526e+00,-4.931450881744765726e-04
-3.742233882531608202e+01,3.177280114907662600e+00,9.999999999995452526e+00,-5.145718327277384527e-04
-3.738904206333862845e+01,3.199428874280614288e+00,9.999999999995452526e+00,-5.359990990940114277e-04
-3.735574482493445458e+01,3.221576921052545117e+00,9.999999999995452526e+00,-5.574269097203624892e-04
-3.732244709875833877e+01,3.243724221613337733e+00,9.999999999995452526e+00,-5.788552676546839795e-04
-3.728914885193328388e+01,3.265870756673181496e+00,9.999999999995452526e+00,-6.002841902568896437e-04
-3.725585007773054258e+01,3.288016489549532295e+00,9.999999999995452526e+00,-6.217136814959412514e-04
-3.722255075488654086e+01,3.310161393226246584e+00,9.999999999995452526e+00,-6.268564269691521626e-04
-3.718925087108901550e+01,3.332305466013953943e+00,9.999999999995452526e+00,-5.532918730168387509e-04
-3.715595050371936026e+01,3.354448797740221533e+00,9.999999999995452526e+00,-4.559823832346834209e-04
-3.712264972815795261e+01,3.376591525166652286e+00,9.999999999995452526e+00,-3.586659773746204006e-04
-3.708934863541250593e+01,3.398733774676499841e+00,9.999999999995452526e+00,-2.613475505805890314e-04
-3.705604731739538238e+01,3.420875672055796901e+00,9.999999999995452526e+00,-1.640270999849806832e-04
-3.702274584392701939e+01,3.443017357783144661e+00,9.999999999995452526e+00,-6.670459810572250490e-05
-3.698944431792266130e+01,3.465158950336666432e+00,9.999999999995452526e+00,3.061996961451266246e-05
-3.695614281875060669e+01,3.487300583854535230e+00,9.999999999995452526e+00,1.279466215744137769e-04
-3.692284142903425703e+01,3.509442390314680971e+00,9.999999999995452526e+00,2.252753736808775422e-04
-3.688954024545187593e+01,3.531584492354049143e+00,9.999999999995452526e+00,3.226062462479023529e-04
-3.685623934062362395e+01,3.553727028609934280e+00,9.999999999995452526e+00,4.199392612691128768e-04
-3.682293881039609573e+01,3.575870122280316199e+00,9.999999999995452526e+00,5.172744124756932169e-04
-3.678963874230064590e+01,3.598013902095833050e+00,9.999999999995452526e+00,6.146117603234791315e-04
-3.675633921018088301e+01,3.620158505893833478e+00,9.999999999995452526e+00,7.119512763714665659e-04
-3.672304031536263835e+01,3.642304053240104089e+00,9.999999999995452526e+00,8.092930037321472867e-04
-3.668974213463516065e+01,3.664450680021865914e+00,9.999999999995452526e+00,9.066369535847081020e-04
-3.665644475527109591e+01,3.686598515159114964e+00,9.999999999995452526e+00,1.003983127850543045e-03
-3.662314827208573575e+01,3.708747682558286574e+00,9.999999999995452526e+00,1.101331563645545700e-03
-3.658985275490037736e+01,3.730898322756631913e+00,9.999999999995452526e+00,1.198404547273588996e-03
-3.655655830459372169e+01,3.753050555101831609e+00,9.999999999995452526e+00,1.204487732791156059e-03
-3.652326492316944950e+01,3.775204389945060246e+00,9.999999999995452526e+00,9.889071517446613481e-04
-3.648997241204921949e+01,3.797359545306338013e+00,9.999999999995452526e+00,7.402080908743443027e-04
-3.645668056326135797e+01,3.819515681836497034e+00,9.999999999995452526e+00,4.915034007733636197e-04
-3.642338914531296012e+01,3.841672475828581401e+00,9.999999999995452526e+00,2.427934369042126963e-04
-3.639009794328289615e+01,3.863829592536894619e+00,9.999999999995452526e+00,-5.921529629908662836e-06
-3.635680674108913024e+01,3.885986697978526916e+00,9.999999999995452526e+00,-2.546411859138342985e-04
-3.632351530475024504e+01,3.908143470074547210e+00,9.999999999995452526e+00,-5.033652217424665950e-04
-3.629022342790947420e+01,3.930299568352102479e+00,9.999999999995452526e+00,-7.520933343289529878e-04
-3.625693088415128074e+01,3.952454665680550594e+00,9.999999999995452526e+00,-1.000825222782828318e-03
-3.622363745115134037e+01,3.974608432198690089e+00,9.999999999995452526e+00,-1.249560550682596565e-03
-3.619034291576057427e+01,3.996760531933765126e+00,9.999999999995452526e+00,-1.498299041159480366e-03
-3.615704704833727590e+01,4.018910639880358460e+00,9.999999999995452526e+00,-1.747040326864049767e-03
-3.612374963551253870e+01,4.041058420201056656e+00,9.999999999995452526e+00,-1.995784115825021895e-03
-3.609045045719411604e+01,4.063203541527406593e+00,9.999999999995452526e+00,-2.244530045111777818e-03
-3.605714928691072174e+01,4.085345676728059594e+00,9.999999999995452526e+00,-2.493277782046651736e-03
-3.602384591260348401e+01,4.107484489084781032e+00,9.999999999995452526e+00,-2.742026961435326590e-03
-3.599054010939990178e+01,4.129619650396355368e+00,9.999999999995452526e+00,-2.990777211014975043e-03
-3.595723165856418291e+01,4.151750828379373814e+00,9.999999999995452526e+00,-3.239528156345810629e-03
-3.592392034341958151e+01,4.173877689382283762e+00,9.999999999995452526e+00,-3.479328608462219259e-03
-3.589060594666248249e+01,4.195999917353879560e+00,9.999999999995452526e+00,-3.375034375457115331e-03
-3.585728856655723007e+01,4.218117647258362801e+00,9.999999999995452526e+00,-2.825969004048534301e-03
-3.582396868665479417e+01,4.240231612051803545e+00,9.999999999995452526e+00,-2.247394745607067187e-03
-3.579064681976582563e+01,4.262342581909796202e+00,9.999999999995452526e+00,-1.668816066021047836e-03
-3.575732347639817732e+01,4.284451328544562898e+00,9.999999999995452526e+00,-1.090235910367320753e-03
-3.572399917020317162e+01,4.306558621585580227e+00,9.999999999995452526e+00,-5.116571377887068738e-04
-3.569067441189177003e+01,4.328665232610509506e+00,9.999999999995452526e+00,6.691738506067884131e-05
-3.565734970877964827e+01,4.350771935441068550e+00,9.999999999995452526e+00,6.454848058663708015e-04
-3.562402558332906466e+01,4.372879493837393383e+00,9.999999999995452526e+00,1.224042287514789159e-03
-3.559070253517133153e+01,4.394988686686445156e+00,9.999999999995452526e+00,1.802586970608490401e-03
-3.555738108100472772e+01,4.417100281528556494e+00,9.999999999995452526e+00,2.381115949372977422e-03
-3.552406173677793078e+01,4.439215046369398010e+00,9.999999999995452526e+00,2.959626334533700144e-03
-3.549074500167841251e+01,4.461333760305046248e+00,9.999999999995452526e+00,3.538115047941592199e-03
-3.545743140638685986e+01,4.483457181482439324e+00,9.999999999995452526e+00,4.116579081670102523e-03
-3.542412144952880482e+01,4.505586089283573514e+00,9.999999999995452526e+00,4.695015240749396412e-03
-3.539081564128178314e+01,4.527721255371738529e+00,9.999999999995452526e+00,5.273420246942839458e-03
-3.535751451632967246e+01,4.549863435056249905e+00,9.999999999995452526e+00,5.851790753616278699e-03
-3.532421856103020019e+01,4.572013415708514827e+00,9.999999999995452526e+00,6.430123144013119400e-03
-3.529092830841456419e+01,4.594171953590381108e+00,9.999999999995452526e+00,7.008413845652641458e-03
-3.525764427094069475e+01,4.616339818560829755e+00,9.999999999995452526e+00,7.514641591171888207e-03
-3.522436687935636712e+01,4.638517696446623262e+00,9.999999999995452526e+00,7.079327071637136169e-03
-3.519109579123746556e+01,4.660704978840038315e+00,9.999999999995452526e+00,5.983121397272881357e-03
-3.515782999924228136e+01,4.682900230341576986e+00,9.999999999995452526e+00,4.873291914481992816e-03
-3.512456853064814766e+01,4.705101966287143611e+00,9.999999999995452526e+00,3.763525258493509787e-03
-3.509131041590604383e+01,4.727308700000236286e+00,9.999999999995452526e+00,2.653817775068506926e-03
-3.505805464387459836e+01,4.749518972689895868e+00,9.999999999995452526e+00,1.544165664152287974e-03
-3.502480025430079991e+01,4.771731291689791377e+00,9.999999999995452526e+00,4.345644914540397583e-04
-3.499154624816227965e+01,4.793944190323552235e+00,9.999999999995452526e+00,-6.749900283448895732e-04
-3.495829163285542762e+01,4.816156197717847753e+00,9.999999999995452526e+00,-1.784502290832555831e-03
-3.492503544901688173e+01,4.838365820879160673e+00,9.999999999995452526e+00,-2.893976719708982008e-03
-3.489177668407086941e+01,4.860571602426434268e+00,9.999999999995452526e+00,-4.003417387057880972e-03
-3.485851436629259581e+01,4.882772057760812245e+00,9.999999999995452526e+00,-5.112828337258195147e-03
-3.482524751414966602e+01,4.904965708894454046e+00,9.999999999995452526e+00,-6.222213074934615680e-03
-3.479197513218713311e+01,4.927151087174531874e+00,9.999999999995452526e+00,-7.331574562001253251e-03
-3.475869625644148186e+01,4.949326702994141236e+00,9.999999999995452526e+00,-8.440915367664062613e-03
-3.472540989290390456e+01,4.971491086818224936e+00,9.999999999995452526e+00,-9.550237192131902017e-03
-3.469211506351372520e+01,4.993642758514521773e+00,9.999999999995452526e+00,-1.065954102365748897e-02
-3.465881080216729515e+01,5.015780230042697241e+00,9.999999999995452526e+00,-1.176882696598038555e-02
-3.462549611894986157e+01,5.037902029230981960e+00,9.999999999995452526e+00,-1.287809401197929568e-02
-3.459217005085336893e+01,5.060006666067367043e+00,9.999999999995452526e+00,-1.392783445216857173e-02
-3.455883167564019232e+01,5.082092737752367029e+00,9.986269798662485542e+00,-1.461976283212006351e-02
-3.452548038902659044e+01,5.104159317249576944e+00,9.970382855014795709e+00,-1.517862483047583040e-02
-3.449211571970512580e+01,5.126205644721532728e+00,9.954470590330679158e+00,-1.573731658302374853e-02
-3.445873717939611680e+01,5.148230971892753693e+00,9.938532865097023716e+00,-1.629606415361546309e-02
-3.442534429350659053e+01,5.170234541346982127e+00,9.922569545284316561e+00,-1.685487012999901252e-02
-3.439193658282828636e+01,5.192215598615682381e+00,9.906580493610434246e+00,-1.741373664994218945e-02
-3.435851357543783280e+01,5.214173384335301975e+00,9.890565575222808548e+00,-1.797266547759919855e-02
-3.432507479228363678e+01,5.236107143723077506e+00,9.874524650789938462e+00,-1.853165794930709126e-02
-3.429161976381314503e+01,5.258016115652375255e+00,9.858457584460978751e+00,-1.909071493798780023e-02
-3.425814802421923133e+01,5.279899536455047837e+00,9.842364241112806056e+00,-1.964983697599848381e-02
-3.422465908909794763e+01,5.301756654506287525e+00,9.826244475588525873e+00,-2.020902400400545126e-02
-3.419115250808328454e+01,5.323586695850178074e+00,9.810098158013904168e+00,-2.076827561895814092e-02
-3.415762780673850330e+01,5.345388902148368260e+00,9.793925145828803025e+00,-2.132759081012272975e-02
-3.412408451837559653e+01,5.367162509897598355e+00,9.777725299086544197e+00,-2.188696814210095223e-02
-3.409052219529421279e+01,5.388906743197071414e+00,9.761498485899309685e+00,-2.244640570491123616e-02
-3.405694035481401016e+01,5.410620848726938270e+00,9.745244556340653119e+00,-2.300590094174690889e-02
-3.402333855731529866e+01,5.432304045210929466e+00,9.728963380174700859e+00,-2.356545089801138915e-02
-3.398971634562831667e+01,5.453955562687507808e+00,9.712654817540549601e+00,-2.412505193806115458e-02
-3.395607324903964042e+01,5.475574639820832701e+00,9.696318720839622429e+00,-2.468445240982847927e-02
-3.392240883944560181e+01,5.497160488307452297e+00,9.679174587740524416e+00,-2.487029652305020738e-02
-3.388872297261987399e+01,5.518712847579935854e+00,9.654585047928902597e+00,-2.393097835809417789e-02
-3.385501649662688095e+01,5.540232958382692807e+00,9.629932621883373400e+00,-2.278055593888145269e-02
-3.382129043177710770e+01,5.561722352104039757e+00,9.605216867344600118e+00,-2.162998953229092886e-02
-3.378754578868201719e+01,5.583182566617358233e+00,9.580437329002933211e+00,-2.047930508552701923e-02
-3.375378358218181774e+01,5.604615137355409615e+00,9.555593548589184749e+00,-1.932852630311512193e-02
-3.372000481730668042e+01,5.626021606190867885e+00,9.530685054444791859e+00,-1.817767496058928997e-02
-3.368621050510842707e+01,5.647403511345120641e+00,9.505711373054442248e+00,-1.702677066083436996e-02
-3.365240163330621925e+01,5.668762405920221958e+00,9.480672007224320907e+00,-1.587583138456996265e-02
-3.361857921611301947e+01,5.690099826355385915e+00,9.455566472806012257e+00,-1.472487320448349207e-02
-3.358474423782043061e+01,5.711417328038025154e+00,9.430394256785525897e+00,-1.357391059342024330e-02
-3.355089768198880762e+01,5.732716466803990940e+00,9.405154838702676656e+00,-1.242295671980816162e-02
-3.351704056868175030e+01,5.753998775528629039e+00,9.379847718384263899e+00,-1.127202306441887729e-02
-3.348317384989753975e+01,5.775265829857444189e+00,9.354472337702066653e+00,-1.012112020049900536e-02
-3.344929852991216279e+01,5.796519172516928720e+00,9.329028170325306846e+00,-8.970257177928417369e-03
-3.341541559494562108e+01,5.817760357520475267e+00,9.303514669042048268e+00,-7.819442174762714082e-03
-3.338152599971491696e+01,5.838990958527213060e+00,9.277931255289781021e+00,-6.668682717127638084e-03
-3.334763076897456102e+01,5.860212505217003987e+00,9.252277395656140158e+00,-5.517985061748329097e-03
-3.331373084334342849e+01,5.881426579851355640e+00,9.226552485276911852e+00,-4.367355153281181866e-03
-3.327982720444478559e+01,5.902634738877527987e+00,9.200755942185791625e+00,-3.202516977689536838e-03
-3.324592087049466471e+01,5.923838542668362628e+00,9.175018741841833858e+00,-1.131538903229894599e-03
-3.321201355330467209e+01,5.945040827020339869e+00,9.149482571406593934e+00,2.373070555612552188e-03
-3.317810826045995753e+01,5.966246321532538310e+00,9.123875145272100085e+00,6.004345978873252762e-03
-3.314420805697446326e+01,5.987459958806747196e+00,9.098195769672123845e+00,9.635587472146638771e-03
-3.311031603117468336e+01,6.008686656800408699e+00,9.072443759042499778e+00,1.326690146801688154e-02
-3.307643526951360258e+01,6.029931334777876017e+00,9.046618416800422224e+00,1.689838388221032162e-02
-3.304256887573663448e+01,6.051198901472700342e+00,9.020719049738502804e+00,2.053011737473699541e-02
-3.300871995753364274e+01,6.072494263589386598e+00,8.994744957721243495e+00,2.416216786448519699e-02
-3.297489162187358147e+01,6.093822328889000772e+00,8.968695429877428182e+00,2.779457967246967004e-02
-3.294108703252427972e+01,6.115187969954723357e+00,8.942569788859977109e+00,3.142737398805989929e-02
-3.290730930430579093e+01,6.136596090950476423e+00,8.916367309219308979e+00,3.506054242053704278e-02
-3.287356163348343330e+01,6.158051545141743688e+00,8.890087318173817366e+00,3.869404562040961587e-02
-3.283984721679713203e+01,6.179559185868455984e+00,8.863729133175965558e+00,4.232780864299981460e-02
-3.280616923223197290e+01,6.201123878861096728e+00,8.837292046588292038e+00,4.596171680702434981e-02
-3.277253096004018573e+01,6.222750424505755440e+00,8.810775420762762877e+00,4.959561357625028727e-02
-3.273893564185138416e+01,6.244443647562288646e+00,8.784178577783515962e+00,5.322929418297314003e-02
-3.270538658107253838e+01,6.266208332281890669e+00,8.757500878662597188e+00,5.686250542122475715e-02
-3.267188709449397521e+01,6.288049252894801988e+00,8.730741685546730579e+00,6.049493852576794811e-02
-3.263844055932786858e+01,6.309971142207304595e+00,8.703900399692853895e+00,6.412622832342568246e-02
-3.260505034627663434e+01,6.331978734418385990e+00,8.676976408439063704e+00,6.766951880057991975e-02
-3.257171978898100662e+01,6.354076619147912552e+00,8.650208651448332731e+00,6.965347111482175779e-02
-3.253845093831927215e+01,6.376267243453602518e+00,8.623551330832363249e+00,7.028742767895979071e-02
-3.250524456611955060e+01,6.398551311221337023e+00,8.596811709702357973e+00,7.087864335098839619e-02
-3.247210150654836269e+01,6.420929401390400137e+00,8.569988907071602213e+00,7.147190031372643859e-02
-3.243902253716798612e+01,6.443402133668961085e+00,8.543081981514198731e+00,7.206718577496280809e-02
-3.240600848109789922e+01,6.465970099750764533e+00,8.516090013362301647e+00,7.266448549159190695e-02
-3.237306012690608981e+01,6.488633917711894128e+00,8.489012039270543042e+00,7.326378306040916277e-02
-3.234017832999709441e+01,6.511394162440758748e+00,8.461847135063782943e+00,7.386506027864622737e-02
-3.230736391136026242e+01,6.534251435016760645e+00,8.434594332476885725e+00,7.446829703401235123e-02
-3.227461768505718709e+01,6.557206344213296845e+00,8.407252641010884986e+00,7.507347094853136782e-02
-3.224194056620549276e+01,6.580259430315602565e+00,8.379821138249090140e+00,7.568055816434536565e-02
-3.220933331791812293e+01,6.603411343162800762e+00,8.352298757567883314e+00,7.628953214671910232e-02
-3.217679687428530855e+01,6.626662614143526753e+00,8.324684559068332490e+00,7.690036452918638799e-02
-3.214433212835317022e+01,6.650013805317694704e+00,8.296977551692080510e+00,7.751302498961434861e-02
-3.211193984180965089e+01,6.673465576021766488e+00,8.269176614102457634e+00,7.812748046446243988e-02
-3.207962105464439873e+01,6.697018386546590207e+00,8.241280845621085760e+00,7.874369644103744459e-02
-3.204737656712950411e+01,6.720672872787595509e+00,8.213289121640180213e+00,7.936163529910704451e-02
-3.201520729550773581e+01,6.744429588566441147e+00,8.185200398657185517e+00,7.998125736239213024e-02
-3.198311425949519560e+01,6.768289012180459530e+00,8.157013705707033324e+00,8.060252135808457230e-02
-3.195109817729594681e+01,6.792251847980777413e+00,8.128727787734655763e+00,8.122698299875441563e-02
-3.191916015645012905e+01,6.816318514918606297e+00,8.100762109081738771e+00,8.186635919329442179e-02
-3.188730113687067558e+01,6.840489584336051365e+00,8.072813136250644561e+00,8.251652014753668718e-02
-3.185552192909110047e+01,6.864765747090266323e+00,8.044764845016899812e+00,8.317232922362517711e-02
-3.182382379552968388e+01,6.889147358366072282e+00,8.016616063581178508e+00,8.383378396629022344e-02
-3.179220746123253605e+01,6.913635194755618940e+00,7.988365116186017190e+00,8.450090932526725662e-02
-3.176067406352437317e+01,6.938229725761229538e+00,7.960010663832994382e+00,8.517372887860191755e-02
-3.172922484199991899e+01,6.962931347268628279e+00,7.931551433557877395e+00,8.585226678253379817e-02
-3.169786023813620446e+01,6.987741093659064262e+00,7.902985397906194365e+00,8.653654172093777630e-02
-3.166658192481365930e+01,7.012659038034943393e+00,7.874311616839602124e+00,8.722657370903179330e-02
-3.163539072564305954e+01,7.037685933037278296e+00,7.845528347335738673e+00,8.792237775481598350e-02
-3.160428752686595644e+01,7.062822495837133729e+00,7.816633866556642829e+00,8.862396749132496476e-02
-3.157327392788336695e+01,7.088068875319191164e+00,7.787627083014635687e+00,8.933135730272126485e-02
-3.154235039807880270e+01,7.113426148133723537e+00,7.758505816632883523e+00,9.004455454680636295e-02
-3.151151848415431544e+01,7.138894522899095207e+00,7.729268861375279798e+00,9.076356658028182645e-02
-3.148077949182431112e+01,7.164474408981961417e+00,7.699914756244947256e+00,9.148839956802989892e-02
-3.145013377212631767e+01,7.190167024586793687e+00,7.670441087532619662e+00,9.221905312567552082e-02
-3.141958339588357774e+01,7.215972159668422314e+00,7.640847054550117257e+00,9.295552903721705784e-02
-3.138912908750888420e+01,7.241890741085783567e+00,7.611130525859267415e+00,9.369782088677212906e-02
-3.135877191021721089e+01,7.267923425398089776e+00,7.581289652931432421e+00,9.444593229472328377e-02
-3.132851370707671634e+01,7.294070205850578859e+00,7.551437022207664995e+00,9.530959621254980751e-02
-3.129835489682349348e+01,7.320332546566990395e+00,7.523683204021510917e+00,9.655919896257871005e-02
-3.126829790948021781e+01,7.346710984377487819e+00,7.495818825319046752e+00,9.789851270341505540e-02
-3.123834475878222605e+01,7.373206596335668550e+00,7.467842480575836106e+00,9.924577007201923484e-02
-3.120849634381283266e+01,7.399821467135245356e+00,7.439751679101119564e+00,1.006009425854529488e-01
-3.117875573364796793e+01,7.426555765631567496e+00,7.411545930220889922e+00,1.019640002402127654e-01
-3.114912429998554089e+01,7.453411185426795704e+00,7.383223110764951969e+00,1.033348879708917145e-01
-3.111960383127867402e+01,7.480389068338702430e+00,7.354781445351898483e+00,1.047135424619569238e-01
-3.109019711994142909e+01,7.507489846204065564e+00,7.326220093094076624e+00,1.060998945588774167e-01
-3.106090512305956253e+01,7.534715652171940725e+00,7.297536394555645956e+00,1.074938467059473740e-01
-3.103173060297295649e+01,7.562066966616033170e+00,7.268729405843277647e+00,1.088952940333434982e-01
-3.100267594385200809e+01,7.589544618593004444e+00,7.239797788040682747e+00,1.103041209697120384e-01
-3.097374191787863751e+01,7.617150983638047990e+00,7.210738546276930450e+00,1.117201846280947569e-01
-3.094493206330773205e+01,7.644885819805009142e+00,7.181551412327152661e+00,1.131433388160131975e-01
-3.091624804446914609e+01,7.672750676346764109e+00,7.152234202401915653e+00,1.145734068645238996e-01
-3.088769155829287882e+01,7.700747098468222696e+00,7.122784706583761505e+00,1.160102011085848289e-01
-3.085926581061594476e+01,7.728875159525432359e+00,7.093202231274371883e+00,1.174535231694495974e-01
-3.083097213126879765e+01,7.757136788335929012e+00,7.063484098340715889e+00,1.189031423215217570e-01
-3.080281312381175240e+01,7.785532666549885406e+00,7.033628907393012497e+00,1.203588156540686405e-01
-3.077479165278031914e+01,7.814063204282583719e+00,7.003635508174520297e+00,1.218341439185677555e-01
-3.074690877783152132e+01,7.842730692875577780e+00,6.976408007403555267e+00,1.238049089902477362e-01
-3.071916851900535050e+01,7.871535525533966293e+00,6.953148699238210995e+00,1.263934058786499448e-01
-3.069157456146902518e+01,7.900479832468366936e+00,6.929802551527285637e+00,1.290307177088415580e-01
-3.066412958058734262e+01,7.929566926104970825e+00,6.906367683438071836e+00,1.316783623543503201e-01
-3.063683867382901482e+01,7.958797577297943349e+00,6.882844251134674352e+00,1.343357826518973563e-01
-3.060970519427376146e+01,7.988174413027091525e+00,6.859230902680691244e+00,1.370023274718805695e-01
-3.058273268186585625e+01,8.017699892570368192e+00,6.835526410244128215e+00,1.396772831841775475e-01
-3.055592601201730218e+01,8.047375019506633365e+00,6.811730701112717945e+00,1.423598696498891147e-01
-3.052928841470291843e+01,8.077202614463224961e+00,6.787842230598015725e+00,1.450492071943765282e-01
-3.050282421542764766e+01,8.107184297899534542e+00,6.763860402500617930e+00,1.477443472371913202e-01
-3.047653806923740660e+01,8.137321301414209174e+00,6.739784914900830870e+00,1.504442649357998762e-01
-3.045043318306709779e+01,8.167616518755115962e+00,6.715614122296861055e+00,1.531478336045010713e-01
-3.042451451754403635e+01,8.198070823654449057e+00,6.691347975730890241e+00,1.558538509503704927e-01
-3.039878653969072886e+01,8.228685631864744110e+00,6.666985974331560705e+00,1.585610286554790249e-01
-3.037325255576842764e+01,8.259463744778969385e+00,6.642526497576880296e+00,1.612679778511367512e-01
-3.034791795079279098e+01,8.290405458238678804e+00,6.617969898234265180e+00,1.639732328507368941e-01
-3.032278692295973954e+01,8.321512461893604495e+00,6.593315399993717740e+00,1.666752180026867536e-01
